order_id,order_date,customer_id,customer_name,gender,age,city,state,region,product_id,product_name,category,quantity,unit_price,discount,sales,cost,profit
O02142,2025-08-11,C0425,Isha Khan,Male,55,Chennai,Tamil Nadu,South,P013,Mixer Grinder,Home Appliances,1,4200,0.1,3780.0,2700,1080.0
O02143,2025-07-30,C0131,Meera Joshi,Female,38,Kochi,Kerala,South,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O02144,2025-01-18,C0022,Vikram Joshi,Female,49,Bengaluru,Karnataka,South,P001,Laptop,Electronics,1,55000,0.0,55000.0,42000,13000.0
O02145,2025-08-29,C0902,Raj Reddy,Male,24,Hyderabad,Telangana,South,P003,Headphones,Electronics,1,2500,0.15,2125.0,1400,725.0
O02146,2025-05-14,C0869,Ananya Patel,Female,50,Chennai,Tamil Nadu,South,P013,Mixer Grinder,Home Appliances,1,4200,0.15,3570.0,2700,870.0
O02147,2025-08-08,C0113,Priya Joshi,Male,57,Delhi,Delhi,North,P019,Cushion Set,Home Decor,2,1200,0.1,2160.0,1200,960.0
O02148,2025-04-12,C0303,Rohan Kapoor,Female,46,Bhubaneswar,Odisha,East,P013,Mixer Grinder,Home Appliances,2,4200,0.1,7560.0,5400,2160.0
O02149,2025-05-20,C0734,Varun Khan,Male,47,Mumbai,Maharashtra,West,P003,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0
O02150,2025-06-18,C0537,Varun Nair,Female,35,Bengaluru,Karnataka,South,P002,Smartphone,Electronics,3,28000,0.1,75600.0,64500,11100.0
O02151,2025-07-10,C0292,Rohan Reddy,Female,29,Hyderabad,Telangana,South,P017,Table Lamp,Home Decor,1,1800,0.15,1530.0,950,580.0
O02152,2025-01-25,C0628,Isha Khan,Male,42,Bengaluru,Karnataka,South,P003,Headphones,Electronics,3,2500,0.1,6750.0,4200,2550.0
O02153,2025-02-02,C0825,Raj Gupta,Male,36,Bengaluru,Karnataka,South,P010,Yoga Mat,Sports,1,1200,0.0,1200.0,650,550.0
O02154,2025-12-09,C0870,Ananya Iyer,Female,30,Mumbai,Maharashtra,West,P001,Laptop,Electronics,1,55000,0.15,46750.0,42000,4750.0
O02155,2025-11-25,C0279,Meera Sharma,Male,37,Kolkata,West Bengal,East,P002,Smartphone,Electronics,1,28000,0.15,23800.0,21500,2300.0
O02156,2025-01-06,C0121,Priya Nair,Female,45,Jaipur,Rajasthan,North,P014,T-Shirt,Fashion,1,1200,0.1,1080.0,650,430.0
O02157,2025-07-13,C0849,Varun Joshi,Female,28,Ahmedabad,Gujarat,West,P014,T-Shirt,Fashion,4,1200,0.2,3840.0,2600,1240.0
O02158,2025-08-18,C0064,Arjun Sharma,Male,44,Hyderabad,Telangana,South,P007,Bookshelf,Furniture,1,7000,0.2,5600.0,4800,800.0
O02159,2025-05-17,C0602,Vikram Shah,Female,53,Delhi,Delhi,North,P004,Smart Watch,Electronics,1,6500,0.05,6175.0,4000,2175.0
O02160,2025-11-19,C0097,Sneha Khan,Male,38,Delhi,Delhi,North,P017,Table Lamp,Home Decor,1,1800,0.2,1440.0,950,490.0
O02161,2025-08-04,C0287,Karan Iyer,Male,21,Mumbai,Maharashtra,West,P004,Smart Watch,Electronics,1,6500,0.1,5850.0,4000,1850.0
O02162,2025-12-15,C0306,Meera Reddy,Male,49,Bhubaneswar,Odisha,East,P011,Coffee Maker,Home Appliances,1,5500,0.15,4675.0,3400,1275.0
O02163,2025-12-30,C0110,Aarav Verma,Male,34,Bengaluru,Karnataka,South,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O02164,2025-07-02,C0864,Rohan Shah,Female,22,Mumbai,Maharashtra,West,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O02165,2025-06-17,C0002,Raj Iyer,Male,55,Chennai,Tamil Nadu,South,P020,Notebook Set,Stationery,3,500,0.1,1350.0,660,690.0
O02166,2025-10-09,C0820,Aditi Reddy,Male,33,Jaipur,Rajasthan,North,P003,Headphones,Electronics,1,2500,0.2,2000.0,1400,600.0
O02167,2025-02-07,C0806,Arjun Mehta,Female,50,Lucknow,Uttar Pradesh,North,P011,Coffee Maker,Home Appliances,1,5500,0.05,5225.0,3400,1825.0
O02168,2025-06-12,C0229,Rohan Singh,Male,52,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,2,2200,0.05,4180.0,2400,1780.0
O02169,2025-05-22,C0583,Aarav Khan,Male,30,Pune,Maharashtra,West,P020,Notebook Set,Stationery,5,500,0.1,2250.0,1100,1150.0
O02170,2025-09-05,C0180,Aarav Mehta,Female,39,Ahmedabad,Gujarat,West,P005,Office Chair,Furniture,1,8500,0.2,6800.0,6000,800.0
O02171,2025-04-13,C0645,Neha Gupta,Male,44,Bengaluru,Karnataka,South,P008,Backpack,Accessories,1,2200,0.2,1760.0,1200,560.0
O02172,2025-07-18,C0438,Karan Iyer,Female,33,Hyderabad,Telangana,South,P020,Notebook Set,Stationery,4,500,0.05,1900.0,880,1020.0
O02173,2025-07-19,C0216,Neha Mehta,Male,53,Pune,Maharashtra,West,P011,Coffee Maker,Home Appliances,1,5500,0.2,4400.0,3400,1000.0
O02174,2025-02-11,C0296,Rahul Verma,Female,35,Bengaluru,Karnataka,South,P010,Yoga Mat,Sports,2,1200,0.05,2280.0,1300,980.0
O02175,2025-05-27,C0568,Sneha Nair,Male,40,Mumbai,Maharashtra,West,P005,Office Chair,Furniture,1,8500,0.25,6375.0,6000,375.0
O02176,2025-03-07,C0839,Aarav Gupta,Female,24,Delhi,Delhi,North,P014,T-Shirt,Fashion,4,1200,0.1,4320.0,2600,1720.0
O02177,2025-07-12,C0090,Simran Nair,Female,51,Pune,Maharashtra,West,P001,Laptop,Electronics,5,55000,0.0,275000.0,210000,65000.0
O02178,2025-10-25,C0448,Pooja Shah,Female,54,Bengaluru,Karnataka,South,P001,Laptop,Electronics,3,55000,0.0,165000.0,126000,39000.0
O02179,2025-02-07,C0180,Aarav Mehta,Female,39,Ahmedabad,Gujarat,West,P012,Air Fryer,Home Appliances,1,7500,0.05,7125.0,4800,2325.0
O02180,2025-05-21,C0696,Rohan Shah,Female,20,Lucknow,Uttar Pradesh,North,P007,Bookshelf,Furniture,1,7000,0.05,6650.0,4800,1850.0
O02181,2025-04-16,C0048,Rohan Desai,Female,25,Kolkata,West Bengal,East,P020,Notebook Set,Stationery,1,500,0.15,425.0,220,205.0
O02182,2025-06-01,C0567,Raj Mehta,Female,36,Kolkata,West Bengal,East,P019,Cushion Set,Home Decor,3,1200,0.05,3420.0,1800,1620.0
O02183,2025-12-18,C0122,Arjun Mehta,Female,22,Hyderabad,Telangana,South,P014,T-Shirt,Fashion,3,1200,0.25,2700.0,1950,750.0
O02184,2025-11-22,C0472,Sneha Verma,Male,39,Bengaluru,Karnataka,South,P017,Table Lamp,Home Decor,1,1800,0.1,1620.0,950,670.0
O02185,2025-02-07,C0740,Sneha Iyer,Male,56,Kochi,Kerala,South,P014,T-Shirt,Fashion,2,1200,0.15,2040.0,1300,740.0
O02186,2025-04-07,C0640,Aditi Reddy,Male,31,Pune,Maharashtra,West,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O02187,2025-04-18,C0638,Kavya Shah,Female,44,Hyderabad,Telangana,South,P015,Jeans,Fashion,1,2500,0.2,2000.0,1400,600.0
O02188,2025-04-29,C0398,Sneha Singh,Female,20,Kolkata,West Bengal,East,P004,Smart Watch,Electronics,2,6500,0.15,11050.0,8000,3050.0
O02189,2025-05-31,C0816,Aditi Iyer,Female,36,Pune,Maharashtra,West,P007,Bookshelf,Furniture,1,7000,0.2,5600.0,4800,800.0
O02190,2025-03-15,C0464,Simran Desai,Female,26,Kochi,Kerala,South,P017,Table Lamp,Home Decor,1,1800,0.25,1350.0,950,400.0
O02191,2025-02-26,C0856,Aditi Nair,Female,22,Bhubaneswar,Odisha,East,P011,Coffee Maker,Home Appliances,1,5500,0.05,5225.0,3400,1825.0
O02192,2025-12-01,C0425,Isha Khan,Male,55,Chennai,Tamil Nadu,South,P018,Wall Clock,Home Decor,3,1500,0.0,4500.0,2400,2100.0
O02193,2025-09-09,C0388,Pooja Sharma,Male,50,Chennai,Tamil Nadu,South,P004,Smart Watch,Electronics,3,6500,0.15,16575.0,12000,4575.0
O02194,2025-10-19,C0157,Aarav Kapoor,Female,44,Kolkata,West Bengal,East,P012,Air Fryer,Home Appliances,4,7500,0.2,24000.0,19200,4800.0
O02195,2025-11-09,C0423,Varun Desai,Female,42,Lucknow,Uttar Pradesh,North,P002,Smartphone,Electronics,2,28000,0.1,50400.0,43000,7400.0
O02196,2025-09-12,C0097,Sneha Khan,Male,38,Delhi,Delhi,North,P013,Mixer Grinder,Home Appliances,2,4200,0.1,7560.0,5400,2160.0
O02197,2025-09-11,C0786,Raj Sharma,Female,23,Chennai,Tamil Nadu,South,P015,Jeans,Fashion,1,2500,0.15,2125.0,1400,725.0
O02198,2025-09-16,C0553,Priya Desai,Male,28,Bengaluru,Karnataka,South,P012,Air Fryer,Home Appliances,5,7500,0.05,35625.0,24000,11625.0
O02199,2025-09-27,C0988,Aditi Mehta,Female,45,Lucknow,Uttar Pradesh,North,P005,Office Chair,Furniture,2,8500,0.05,16150.0,12000,4150.0
O02200,2025-02-03,C0063,Sneha Khan,Female,60,Kochi,Kerala,South,P001,Laptop,Electronics,2,55000,0.1,99000.0,84000,15000.0
O02201,2025-11-22,C0171,Isha Verma,Male,55,Bengaluru,Karnataka,South,P003,Headphones,Electronics,2,2500,0.05,4750.0,2800,1950.0
O02202,2025-11-21,C0796,Neha Mehta,Female,53,Kolkata,West Bengal,East,P013,Mixer Grinder,Home Appliances,3,4200,0.1,11340.0,8100,3240.0
O02203,2025-08-26,C0292,Rohan Reddy,Female,29,Hyderabad,Telangana,South,P020,Notebook Set,Stationery,1,500,0.25,375.0,220,155.0
O02204,2025-06-28,C0353,Ananya Shah,Female,42,Bhubaneswar,Odisha,East,P004,Smart Watch,Electronics,1,6500,0.15,5525.0,4000,1525.0
O02205,2025-04-14,C0773,Sneha Desai,Male,49,Hyderabad,Telangana,South,P015,Jeans,Fashion,2,2500,0.2,4000.0,2800,1200.0
O02206,2025-01-29,C0402,Amit Verma,Male,45,Kolkata,West Bengal,East,P018,Wall Clock,Home Decor,3,1500,0.15,3825.0,2400,1425.0
O02207,2025-08-15,C0136,Simran Reddy,Male,34,Pune,Maharashtra,West,P010,Yoga Mat,Sports,2,1200,0.1,2160.0,1300,860.0
O02208,2025-08-20,C0818,Arjun Iyer,Male,22,Chennai,Tamil Nadu,South,P014,T-Shirt,Fashion,1,1200,0.15,1020.0,650,370.0
O02209,2025-10-31,C0021,Varun Joshi,Male,28,Ahmedabad,Gujarat,West,P017,Table Lamp,Home Decor,1,1800,0.2,1440.0,950,490.0
O02210,2025-12-16,C0823,Rahul Iyer,Female,30,Chennai,Tamil Nadu,South,P005,Office Chair,Furniture,2,8500,0.2,13600.0,12000,1600.0
O02211,2025-12-01,C0035,Kavya Mehta,Male,37,Bhubaneswar,Odisha,East,P006,Desk,Furniture,2,12000,0.15,20400.0,17000,3400.0
O02212,2025-04-27,C0542,Aditi Kapoor,Male,47,Kolkata,West Bengal,East,P001,Laptop,Electronics,2,55000,0.05,104500.0,84000,20500.0
O02213,2025-07-26,C0049,Aarav Reddy,Male,51,Bhubaneswar,Odisha,East,P020,Notebook Set,Stationery,1,500,0.0,500.0,220,280.0
O02214,2025-07-04,C0585,Sneha Mehta,Female,25,Hyderabad,Telangana,South,P019,Cushion Set,Home Decor,4,1200,0.05,4560.0,2400,2160.0
O02215,2025-05-18,C0023,Meera Mehta,Male,53,Chennai,Tamil Nadu,South,P015,Jeans,Fashion,2,2500,0.25,3750.0,2800,950.0
O02216,2025-11-19,C0749,Meera Iyer,Female,27,Lucknow,Uttar Pradesh,North,P002,Smartphone,Electronics,3,28000,0.1,75600.0,64500,11100.0
O02217,2025-06-13,C0352,Neha Shah,Male,21,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,1,4500,0.2,3600.0,2700,900.0
O02218,2025-03-16,C0064,Arjun Sharma,Male,44,Hyderabad,Telangana,South,P002,Smartphone,Electronics,1,28000,0.1,25200.0,21500,3700.0
O02219,2025-08-21,C0586,Isha Mehta,Female,47,Chennai,Tamil Nadu,South,P001,Laptop,Electronics,3,55000,0.15,140250.0,126000,14250.0
O02220,2025-10-11,C0373,Amit Singh,Male,24,Ahmedabad,Gujarat,West,P013,Mixer Grinder,Home Appliances,1,4200,0.0,4200.0,2700,1500.0
O02221,2025-09-12,C0134,Isha Shah,Female,45,Bhubaneswar,Odisha,East,P020,Notebook Set,Stationery,2,500,0.05,950.0,440,510.0
O02222,2025-01-09,C0011,Priya Patel,Male,47,Kochi,Kerala,South,P019,Cushion Set,Home Decor,1,1200,0.1,1080.0,600,480.0
O02223,2025-07-22,C0311,Neha Shah,Male,41,Ahmedabad,Gujarat,West,P014,T-Shirt,Fashion,2,1200,0.1,2160.0,1300,860.0
O02224,2025-11-01,C0059,Neha Reddy,Male,28,Mumbai,Maharashtra,West,P002,Smartphone,Electronics,1,28000,0.05,26600.0,21500,5100.0
O02225,2025-04-01,C0065,Arjun Singh,Female,59,Delhi,Delhi,North,P005,Office Chair,Furniture,1,8500,0.15,7225.0,6000,1225.0
O02226,2025-11-28,C0191,Amit Gupta,Female,52,Lucknow,Uttar Pradesh,North,P007,Bookshelf,Furniture,4,7000,0.1,25200.0,19200,6000.0
O02227,2025-05-30,C0506,Arjun Sharma,Male,36,Kolkata,West Bengal,East,P015,Jeans,Fashion,2,2500,0.15,4250.0,2800,1450.0
O02228,2025-12-26,C0409,Simran Desai,Male,30,Kolkata,West Bengal,East,P016,Jacket,Fashion,1,4500,0.0,4500.0,2700,1800.0
O02229,2025-06-25,C0047,Aarav Desai,Male,22,Kolkata,West Bengal,East,P008,Backpack,Accessories,1,2200,0.15,1870.0,1200,670.0
O02230,2025-02-02,C0941,Simran Shah,Female,53,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,5,4500,0.05,21375.0,13500,7875.0
O02231,2025-07-03,C0811,Arjun Verma,Male,46,Lucknow,Uttar Pradesh,North,P001,Laptop,Electronics,1,55000,0.15,46750.0,42000,4750.0
O02232,2025-06-06,C0185,Pooja Khan,Female,38,Chennai,Tamil Nadu,South,P006,Desk,Furniture,2,12000,0.1,21600.0,17000,4600.0
O02233,2025-02-22,C0084,Priya Reddy,Female,39,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,1,4500,0.15,3825.0,2700,1125.0
O02234,2025-10-23,C0896,Varun Desai,Female,35,Pune,Maharashtra,West,P002,Smartphone,Electronics,3,28000,0.2,67200.0,64500,2700.0
O02235,2025-07-21,C0348,Arjun Joshi,Female,50,Hyderabad,Telangana,South,P009,Running Shoes,Sports,2,4500,0.0,9000.0,5400,3600.0
O02236,2025-10-01,C0225,Aarav Patel,Female,47,Chennai,Tamil Nadu,South,P018,Wall Clock,Home Decor,2,1500,0.0,3000.0,1600,1400.0
O02237,2025-06-24,C0374,Nikhil Nair,Female,58,Bhubaneswar,Odisha,East,P012,Air Fryer,Home Appliances,1,7500,0.15,6375.0,4800,1575.0
O02238,2025-09-01,C0661,Meera Patel,Female,51,Bengaluru,Karnataka,South,P002,Smartphone,Electronics,3,28000,0.15,71400.0,64500,6900.0
O02239,2025-09-26,C0117,Rahul Mehta,Female,54,Kochi,Kerala,South,P003,Headphones,Electronics,1,2500,0.05,2375.0,1400,975.0
O02240,2025-03-15,C0655,Pooja Joshi,Female,58,Hyderabad,Telangana,South,P010,Yoga Mat,Sports,4,1200,0.1,4320.0,2600,1720.0
O02241,2025-04-06,C0634,Priya Verma,Female,47,Chennai,Tamil Nadu,South,P008,Backpack,Accessories,1,2200,0.0,2200.0,1200,1000.0
O02242,2025-12-27,C0418,Rahul Patel,Male,34,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,2,2200,0.05,4180.0,2400,1780.0
O02243,2025-06-22,C0780,Karan Kapoor,Female,51,Hyderabad,Telangana,South,P010,Yoga Mat,Sports,1,1200,0.1,1080.0,650,430.0
O02244,2025-06-04,C0091,Vikram Verma,Female,39,Delhi,Delhi,North,P012,Air Fryer,Home Appliances,2,7500,0.15,12750.0,9600,3150.0
O02245,2025-07-02,C0471,Neha Sharma,Male,25,Kolkata,West Bengal,East,P016,Jacket,Fashion,1,4500,0.1,4050.0,2700,1350.0
O02246,2025-11-19,C0338,Karan Nair,Male,50,Kochi,Kerala,South,P007,Bookshelf,Furniture,1,7000,0.1,6300.0,4800,1500.0
O02247,2025-10-16,C0315,Varun Khan,Female,22,Kochi,Kerala,South,P016,Jacket,Fashion,1,4500,0.2,3600.0,2700,900.0
O02248,2025-09-15,C0180,Aarav Mehta,Female,39,Ahmedabad,Gujarat,West,P007,Bookshelf,Furniture,1,7000,0.05,6650.0,4800,1850.0
O02249,2025-03-16,C0273,Amit Nair,Female,40,Delhi,Delhi,North,P002,Smartphone,Electronics,1,28000,0.15,23800.0,21500,2300.0
O02250,2025-06-23,C0074,Simran Nair,Male,52,Bengaluru,Karnataka,South,P011,Coffee Maker,Home Appliances,1,5500,0.2,4400.0,3400,1000.0
O02251,2025-11-26,C0179,Unknown Customer,Male,46,Hyderabad,Telangana,South,P012,Air Fryer,Home Appliances,3,7500,0.05,21375.0,14400,6975.0
O02252,2025-08-19,C0194,Arjun Patel,Male,52,Ahmedabad,Gujarat,West,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O02253,2025-09-04,C0601,Raj Desai,Female,27,Delhi,Delhi,North,P015,Jeans,Fashion,2,2500,0.25,3750.0,2800,950.0
O02254,2025-06-10,C0033,Aditi Kapoor,Male,18,Bengaluru,Karnataka,South,P019,Cushion Set,Home Decor,1,1200,0.25,900.0,600,300.0
O02255,2025-07-05,C0527,Pooja Reddy,Female,55,Chennai,Tamil Nadu,South,P019,Cushion Set,Home Decor,2,1200,0.05,2280.0,1200,1080.0
O02256,2025-05-23,C0156,Aarav Mehta,Female,31,Ahmedabad,Gujarat,West,P012,Air Fryer,Home Appliances,1,7500,0.0,7500.0,4800,2700.0
O02257,2025-10-09,C0056,Rohan Shah,Male,47,Kolkata,West Bengal,East,P010,Yoga Mat,Sports,4,1200,0.05,4560.0,2600,1960.0
O02258,2025-05-08,C0217,Isha Nair,Female,52,Jaipur,Rajasthan,North,P011,Coffee Maker,Home Appliances,3,5500,0.1,14850.0,10200,4650.0
O02259,2025-06-15,C0158,Isha Mehta,Female,35,Kochi,Kerala,South,P020,Notebook Set,Stationery,1,500,0.1,450.0,220,230.0
O02260,2025-01-27,C0430,Varun Verma,Male,60,Kolkata,West Bengal,East,P016,Jacket,Fashion,2,4500,0.1,8100.0,5400,2700.0
O02261,2025-09-03,C0261,Sneha Nair,Female,18,Mumbai,Maharashtra,West,P002,Smartphone,Electronics,1,28000,0.2,22400.0,21500,900.0
O02262,2025-05-15,C0937,Aarav Patel,Female,50,Hyderabad,Telangana,South,P016,Jacket,Fashion,2,4500,0.05,8550.0,5400,3150.0
O02263,2025-07-21,C0932,Sneha Desai,Male,23,Kochi,Kerala,South,P003,Headphones,Electronics,1,2500,0.2,2000.0,1400,600.0
O02264,2025-01-21,C0333,Karan Reddy,Female,54,Bhubaneswar,Odisha,East,P009,Running Shoes,Sports,1,4500,0.0,4500.0,2700,1800.0
O02265,2025-03-20,C0688,Aditi Sharma,Female,56,Chennai,Tamil Nadu,South,P004,Smart Watch,Electronics,1,6500,0.0,6500.0,4000,2500.0
O02266,2025-06-07,C0009,Aditi Khan,Female,26,Mumbai,Maharashtra,West,P014,T-Shirt,Fashion,2,1200,0.1,2160.0,1300,860.0
O02267,2025-04-04,C0426,Ananya Khan,Male,34,Mumbai,Maharashtra,West,P018,Wall Clock,Home Decor,1,1500,0.0,1500.0,800,700.0
O02268,2025-01-08,C0627,Nikhil Nair,Male,49,Ahmedabad,Gujarat,West,P006,Desk,Furniture,2,12000,0.1,21600.0,17000,4600.0
O02269,2025-12-05,C0153,Meera Patel,Male,44,Lucknow,Uttar Pradesh,North,P002,Smartphone,Electronics,2,28000,0.2,44800.0,43000,1800.0
O02270,2025-09-16,C0042,Neha Singh,Female,60,Chennai,Tamil Nadu,South,P006,Desk,Furniture,1,12000,0.05,11400.0,8500,2900.0
O02271,2025-02-24,C0108,Aditi Reddy,Female,28,Chennai,Tamil Nadu,South,P014,T-Shirt,Fashion,2,1200,0.15,2040.0,1300,740.0
O02272,2025-02-05,C0332,Aarav Verma,Male,29,Mumbai,Maharashtra,West,P007,Bookshelf,Furniture,3,7000,0.05,19950.0,14400,5550.0
O02273,2025-01-06,C0388,Pooja Sharma,Male,50,Chennai,Tamil Nadu,South,P005,Office Chair,Furniture,3,8500,0.0,25500.0,18000,7500.0
O02274,2025-02-11,C0280,Rohan Khan,Male,49,Kolkata,West Bengal,East,P003,Headphones,Electronics,2,2500,0.1,4500.0,2800,1700.0
O02275,2025-02-19,C0330,Neha Nair,Male,36,Chennai,Tamil Nadu,South,P010,Yoga Mat,Sports,2,1200,0.15,2040.0,1300,740.0
O02276,2025-04-22,C0356,Rahul Desai,Female,38,Kolkata,West Bengal,East,P005,Office Chair,Furniture,2,8500,0.1,15300.0,12000,3300.0
O02277,2025-05-26,C0657,Rohan Shah,Female,22,Bhubaneswar,Odisha,East,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O02278,2025-08-18,C0072,Karan Verma,Male,59,Bhubaneswar,Odisha,East,P002,Smartphone,Electronics,1,28000,0.2,22400.0,21500,900.0
O02279,2025-07-30,C0657,Unknown Customer,Female,22,Bhubaneswar,Odisha,East,P014,T-Shirt,Fashion,1,1200,0.15,1020.0,650,370.0
O02280,2025-11-02,C0566,Neha Singh,Female,35,Pune,Maharashtra,West,P004,Smart Watch,Electronics,1,6500,0.05,6175.0,4000,2175.0
O02281,2025-01-30,C0625,Varun Iyer,Male,51,Bengaluru,Karnataka,South,P010,Yoga Mat,Sports,1,1200,0.15,1020.0,650,370.0
O02282,2025-10-22,C0617,Meera Singh,Male,44,Jaipur,Rajasthan,North,P006,Desk,Furniture,5,12000,0.1,54000.0,42500,11500.0
O02283,2025-04-26,C0356,Rahul Desai,Female,38,Kolkata,West Bengal,East,P015,Jeans,Fashion,1,2500,0.15,2125.0,1400,725.0
O02284,2025-08-14,C0149,Neha Mehta,Female,50,Jaipur,Rajasthan,North,P020,Notebook Set,Stationery,2,500,0.1,900.0,440,460.0
O02285,2025-02-28,C0416,Nikhil Reddy,Male,19,Jaipur,Rajasthan,North,P019,Cushion Set,Home Decor,2,1200,0.05,2280.0,1200,1080.0
O02286,2025-03-17,C0922,Neha Singh,Male,58,Hyderabad,Telangana,South,P012,Air Fryer,Home Appliances,1,7500,0.1,6750.0,4800,1950.0
O02287,2025-08-04,C0465,Ananya Shah,Female,49,Delhi,Delhi,North,P010,Yoga Mat,Sports,1,1200,0.1,1080.0,650,430.0
O02288,2025-05-12,C0008,Arjun Gupta,Female,52,Kolkata,West Bengal,East,P017,Table Lamp,Home Decor,2,1800,0.1,3240.0,1900,1340.0
O02289,2025-10-31,C0041,Pooja Joshi,Female,52,Mumbai,Maharashtra,West,P014,T-Shirt,Fashion,2,1200,0.2,1920.0,1300,620.0
O02290,2025-03-22,C0986,Varun Desai,Female,43,Kolkata,West Bengal,East,P003,Headphones,Electronics,5,2500,0.2,10000.0,7000,3000.0
O02291,2025-11-01,C0049,Aarav Reddy,Male,51,Bhubaneswar,Odisha,East,P017,Table Lamp,Home Decor,1,1800,0.1,1620.0,950,670.0
O02292,2025-03-08,C0032,Neha Mehta,Male,54,Hyderabad,Telangana,South,P009,Running Shoes,Sports,3,4500,0.1,12150.0,8100,4050.0
O02293,2025-08-18,C0258,Arjun Sharma,Male,46,Hyderabad,Telangana,South,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O02294,2025-11-29,C0942,Rohan Patel,Female,19,Kolkata,West Bengal,East,P005,Office Chair,Furniture,2,8500,0.1,15300.0,12000,3300.0
O02295,2025-10-04,C0231,Isha Verma,Female,20,Pune,Maharashtra,West,P005,Office Chair,Furniture,2,8500,0.25,12750.0,12000,750.0
O02296,2025-12-27,C0304,Rahul Verma,Female,43,Kolkata,West Bengal,East,P010,Yoga Mat,Sports,1,1200,0.15,1020.0,650,370.0
O02297,2025-03-13,C0509,Kavya Reddy,Female,25,Lucknow,Uttar Pradesh,North,P004,Smart Watch,Electronics,1,6500,0.05,6175.0,4000,2175.0
O02298,2025-07-28,C0017,Raj Kapoor,Female,32,Chennai,Tamil Nadu,South,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O02299,2025-09-29,C0826,Neha Iyer,Male,29,Bhubaneswar,Odisha,East,P003,Headphones,Electronics,1,2500,0.1,2250.0,1400,850.0
O02300,2025-05-24,C0400,Raj Singh,Female,23,Lucknow,Uttar Pradesh,North,P012,Air Fryer,Home Appliances,2,7500,0.1,13500.0,9600,3900.0
O02301,2025-09-08,C0353,Ananya Shah,Female,42,Bhubaneswar,Odisha,East,P015,Jeans,Fashion,1,2500,0.1,2250.0,1400,850.0
O02302,2025-10-11,C0773,Sneha Desai,Male,49,Hyderabad,Telangana,South,P007,Bookshelf,Furniture,2,7000,0.05,13300.0,9600,3700.0
O02303,2025-06-28,C0914,Pooja Joshi,Female,43,Bengaluru,Karnataka,South,P001,Laptop,Electronics,1,55000,0.0,55000.0,42000,13000.0
O02304,2025-03-21,C0316,Isha Nair,Male,46,Delhi,Delhi,North,P003,Headphones,Electronics,3,2500,0.05,7125.0,4200,2925.0
O02305,2025-02-26,C0120,Vikram Reddy,Female,25,Ahmedabad,Gujarat,West,P019,Cushion Set,Home Decor,3,1200,0.1,3240.0,1800,1440.0
O02306,2025-11-04,C0714,Nikhil Kapoor,Male,23,Jaipur,Rajasthan,North,P010,Yoga Mat,Sports,2,1200,0.0,2400.0,1300,1100.0
O02307,2025-06-23,C0299,Ananya Singh,Male,58,Ahmedabad,Gujarat,West,P009,Running Shoes,Sports,2,4500,0.15,7650.0,5400,2250.0
O02308,2025-08-26,C0885,Arjun Nair,Male,25,Lucknow,Uttar Pradesh,North,P001,Laptop,Electronics,1,55000,0.1,49500.0,42000,7500.0
O02309,2025-06-15,C0909,Simran Joshi,Male,19,Delhi,Delhi,North,P015,Jeans,Fashion,3,2500,0.2,6000.0,4200,1800.0
O02310,2025-03-25,C0079,Ananya Nair,Female,26,Ahmedabad,Gujarat,West,P010,Yoga Mat,Sports,1,1200,0.05,1140.0,650,490.0
O02311,2025-02-17,C0920,Neha Iyer,Female,37,Kochi,Kerala,South,P004,Smart Watch,Electronics,1,6500,0.0,6500.0,4000,2500.0
O02312,2025-05-07,C0270,Vikram Joshi,Female,39,Chennai,Tamil Nadu,South,P002,Smartphone,Electronics,1,28000,0.1,25200.0,21500,3700.0
O02313,2025-06-18,C0522,Aditi Reddy,Male,22,Lucknow,Uttar Pradesh,North,P008,Backpack,Accessories,2,2200,0.05,4180.0,2400,1780.0
O02314,2025-12-20,C0024,Pooja Patel,Male,50,Kolkata,West Bengal,East,P017,Table Lamp,Home Decor,2,1800,0.2,2880.0,1900,980.0
O02315,2025-12-15,C0813,Raj Desai,Male,23,Hyderabad,Telangana,South,P018,Wall Clock,Home Decor,2,1500,0.0,3000.0,1600,1400.0
O02316,2025-03-08,C0517,Arjun Kapoor,Female,55,Jaipur,Rajasthan,North,P012,Air Fryer,Home Appliances,1,7500,0.1,6750.0,4800,1950.0
O02317,2025-11-26,C0519,Sneha Patel,Female,48,Lucknow,Uttar Pradesh,North,P015,Jeans,Fashion,1,2500,0.2,2000.0,1400,600.0
